To What End? 	 power/sustainability/articles/tom_murphy/2021-05-04_to-what-end/
A Stolen King: Alexander III of Macedon 	 sapiens/branches/Aryan/kentum/mediterranian/articles/priyA/2020-12-23_a-stolen-king-alexander-iii-of-macedon/
+Articles 	 sapiens/phenes/intelligence/articles/
+Intelligence 	 sapiens/phenes/intelligence/
+Phenes 	 sapiens/phenes/
Applying IQ to IQ 	 sapiens/phenes/intelligence/articles/2020-12-21_Applying_IQ_to_IQ/
+Articles 	 general_biology/organism/heredetary_info/genetic-engineering/articles/
+Genetic Engineering 	 general_biology/organism/heredetary_info/genetic-engineering/
The age of genetic 	 general_biology/organism/heredetary_info/genetic-engineering/articles/2020-12-19_The_age_of_genetic_engineering_begins/
+Articles 	 sapiens/branches/Aryan/satem/indo-iranian/indo-aryan/jAti-varNa-practice/v2/articles/
Bakhtíyár Khiljí - priyA 	 sapiens/branches/Aryan/satem/indo-iranian/indo-aryan/jAti-varNa-practice/v2/articles/2020-08-29_the-downfall-of-bakhtiyar-khilji-rout-of-his-force-by-tibet-and-kamarupa/
+Articles 	 skills/education/articles/
+Education 	 skills/education/
THE MAKING OF PRIYAVRATA  	 skills/education/articles/2019-09-11_THE_MAKING_OF_PRIYAV/
+Articles 	 sapiens/branches/proto-asian/sino-tibetan/tibeto-burman/tangut/articles/
+MT 	 sapiens/branches/proto-asian/sino-tibetan/tibeto-burman/tangut/articles/MT/
+Proto-asian 	 sapiens/branches/proto-asian/
+Sino-tibetan 	 sapiens/branches/proto-asian/sino-tibetan/
+Tanguts 	 sapiens/branches/proto-asian/sino-tibetan/tibeto-burman/tangut/
+Tibeto Burman 	 sapiens/branches/proto-asian/sino-tibetan/tibeto-burman/
Mongolica: The Tangut empire 	 sapiens/branches/proto-asian/sino-tibetan/tibeto-burman/tangut/articles/MT/2019-02-15_mongolica-the-tangut-empire/
+मानसतरङ्गिणीकृल्-लेखाः 	 sapiens/phenes/intelligence/articles/MT_lekhAH/
Lūtikā-Somākhyoḥ pravādaḥ 	 sapiens/phenes/intelligence/articles/MT_lekhAH/2015-12-23_lutika-somakhyoe1b8a5-pravadae1b8a5/
+Articles 	 sapiens/society/history/meta/articles/
+History 	 sapiens/society/history/
+Meta 	 sapiens/society/history/meta/
+MT 	 sapiens/society/history/meta/articles/MT/
analysis of history 	 sapiens/society/history/meta/articles/MT/2015-06-15_sulapuruSha-chatvarakam-3-a-method-for-the-analysi/
+Articles 	 sapiens/branches/Aryan/satem/indo-iranian/indo-aryan/jAti-varNa-practice/v1/persons/sage-bloodlines/ajJNAta-gotrAH/articles/
+MT 	 sapiens/branches/Aryan/satem/indo-iranian/indo-aryan/jAti-varNa-practice/v1/persons/sage-bloodlines/ajJNAta-gotrAH/articles/MT/
+Persons 	 sapiens/branches/Aryan/satem/indo-iranian/indo-aryan/jAti-varNa-practice/v1/persons/
+अज्ञातगोत्राः 	 sapiens/branches/Aryan/satem/indo-iranian/indo-aryan/jAti-varNa-practice/v1/persons/sage-bloodlines/ajJNAta-gotrAH/
+ऋषिवंशाः 	 sapiens/branches/Aryan/satem/indo-iranian/indo-aryan/jAti-varNa-practice/v1/persons/sage-bloodlines/
Remembering Raghunathachari 	 sapiens/branches/Aryan/satem/indo-iranian/indo-aryan/jAti-varNa-practice/v1/persons/sage-bloodlines/ajJNAta-gotrAH/articles/MT/2015-06-02_remembering-raghunathachari/
+Articles 	 sapiens/branches/Aryan/satem/indo-iranian/articles/
+मानसतरङ्गिणीकृल्-लेखाः 	 sapiens/branches/Aryan/satem/indo-iranian/articles/MT_lekhAH/
Lessons from the past: A look at the earliest Mohammedan invasions of Central Asia 	 sapiens/branches/Aryan/satem/indo-iranian/articles/MT_lekhAH/2014-08-22_lessons-from-the-past-a-look-at-the-earliest-moham/
+Articles 	 sapiens/branches/proto-asian/sino-tibetan/china/articles/
+Articles 	 sapiens/branches/proto-asian/sino-tibetan/tibeto-burman/tibet/articles/
+China 	 sapiens/branches/proto-asian/sino-tibetan/china/
+MT 	 sapiens/branches/proto-asian/sino-tibetan/china/articles/MT/
+MT 	 sapiens/branches/proto-asian/sino-tibetan/tibeto-burman/tibet/articles/MT/
+Tibet 	 sapiens/branches/proto-asian/sino-tibetan/tibeto-burman/tibet/
The successors of the kaunteya-s in the national memory of bhArata-s and bhoTa-s and related discursions 	 sapiens/branches/proto-asian/sino-tibetan/china/articles/MT/2013-12-26_the-successors-of-the-kaunteya-s-in-the-national-memory-of-bharata-s-and-bhota-s-and-related-discursions/
The successors of the kaunteya-s in the national memory of bhArata-s and bhoTa-s and related discursions 	 sapiens/branches/proto-asian/sino-tibetan/tibeto-burman/tibet/articles/MT/2013-12-26_the-successors-of-the-kaunteya-s-in-the-national-memory-of-bharata-s-and-bhota-s-and-related-discursions/
+Articles 	 skills/research/fraud/articles/
+Fraud 	 skills/research/fraud/
+MT 	 skills/research/fraud/articles/MT/
The fake scientist 	 skills/research/fraud/articles/MT/2013-07-13_the-fake-scientist/
Chinese incursion of 2013: Just the beginning? 	 sapiens/branches/proto-asian/sino-tibetan/china/articles/MT/2013-04-25_chinese-incursion-of-2013-just-the-beginning/
+Articles 	 sapiens/branches/proto-asian/proto-onge/articles/
+MT 	 sapiens/branches/proto-asian/proto-onge/articles/MT/
+Proto Onge 	 sapiens/branches/proto-asian/proto-onge/
niShAda-s and shabara-s of jambudvIpa: What you see is what it is 	 sapiens/branches/proto-asian/proto-onge/articles/MT/2012-07-09_nishada-s-and-shabara-s-of-jambudvipa-what-you-see/
+Articles 	 military/articles/
+Cochran Gregory 	 military/articles/cochran_gregory/
+Military (General) 	 military/
IJA 	 military/articles/cochran_gregory/2012-06-20_ija/
Wizard War 	 military/articles/cochran_gregory/2012-06-10_wizard-war/
+Cochran Gregory 	 skills/research/articles/cochran_gregory/
Thick and thin 	 skills/research/articles/cochran_gregory/2012-06-06_thick-and-thin/
+Articles 	 sapiens/branches/niger-congo/bantu/articles/
+Bantu 	 sapiens/branches/niger-congo/bantu/
+Cochran Gregory 	 sapiens/branches/niger-congo/bantu/articles/cochran_gregory/
+Niger-Congo 	 sapiens/branches/niger-congo/
Ethnographic Surprises I 	 sapiens/branches/niger-congo/bantu/articles/cochran_gregory/2012-06-02_ethnographic-surprises-i-the-child-bride/
+Cochran Gregory 	 skills/education/articles/cochran_gregory/
Educational Reform 	 skills/education/articles/cochran_gregory/2012-05-29_educational-reform/
+Amniota 	 general_biology/eukaryota/animal/bilatera/dutero-stome/chordata/vertebrata/osteichthyes/sarco-pterygia/tetrapoda/amniota/
+Animalia 	 general_biology/eukaryota/animal/
+Articles 	 general_biology/eukaryota/animal/bilatera/dutero-stome/chordata/vertebrata/osteichthyes/sarco-pterygia/tetrapoda/amniota/mammal/primate/hominidae/articles/
+Bilatera 	 general_biology/eukaryota/animal/bilatera/
+Chordata 	 general_biology/eukaryota/animal/bilatera/dutero-stome/chordata/
+Cochran Gregory 	 general_biology/eukaryota/animal/bilatera/dutero-stome/chordata/vertebrata/osteichthyes/sarco-pterygia/tetrapoda/amniota/mammal/primate/hominidae/articles/cochran_gregory/
+Dutero-stome 	 general_biology/eukaryota/animal/bilatera/dutero-stome/
+Eukaryota 	 general_biology/eukaryota/
+Hominidae 	 general_biology/eukaryota/animal/bilatera/dutero-stome/chordata/vertebrata/osteichthyes/sarco-pterygia/tetrapoda/amniota/mammal/primate/hominidae/
+Mammal 	 general_biology/eukaryota/animal/bilatera/dutero-stome/chordata/vertebrata/osteichthyes/sarco-pterygia/tetrapoda/amniota/mammal/
+Osteichthyes 	 general_biology/eukaryota/animal/bilatera/dutero-stome/chordata/vertebrata/osteichthyes/
+Primate 	 general_biology/eukaryota/animal/bilatera/dutero-stome/chordata/vertebrata/osteichthyes/sarco-pterygia/tetrapoda/amniota/mammal/primate/
+sarco-pterygia 	 general_biology/eukaryota/animal/bilatera/dutero-stome/chordata/vertebrata/osteichthyes/sarco-pterygia/
+Tetrapoda 	 general_biology/eukaryota/animal/bilatera/dutero-stome/chordata/vertebrata/osteichthyes/sarco-pterygia/tetrapoda/
+Vertebrata 	 general_biology/eukaryota/animal/bilatera/dutero-stome/chordata/vertebrata/
Redlining 	 general_biology/eukaryota/animal/bilatera/dutero-stome/chordata/vertebrata/osteichthyes/sarco-pterygia/tetrapoda/amniota/mammal/primate/hominidae/articles/cochran_gregory/2012-05-26_redlining/
+Animal husbandry 	 skills/animal-husbandry/
+Articles 	 skills/animal-husbandry/articles/
+Cochran Gregory 	 skills/animal-husbandry/articles/cochran_gregory/
Megafaunal Extinctions 	 skills/animal-husbandry/articles/cochran_gregory/2012-05-20_megafaunal-extinctions/
Unwilding America 	 skills/animal-husbandry/articles/cochran_gregory/2012-05-11_unwilding-america/
+Articles 	 sapiens/phenes/health/disease/articles/
+Cochran Gregory 	 sapiens/phenes/health/disease/articles/cochran_gregory/
+Disease 	 sapiens/phenes/health/disease/
+Health 	 sapiens/phenes/health/
Montezuma’s Revenge 	 sapiens/phenes/health/disease/articles/cochran_gregory/2012-05-09_montezumas-revenge/
Ecological dominance 	 skills/animal-husbandry/articles/cochran_gregory/2012-05-02_ecological-dominance-turtles/
Son of lowhanging fruit 	 skills/research/articles/cochran_gregory/2012-04-28_son-of-low-hanging-fruit/
+Articles 	 sapiens/heredetary_info/articles/
+Cochran Gregory 	 sapiens/heredetary_info/articles/cochran_gregory/
+Heredetary info 	 sapiens/heredetary_info/
More thoughts on genetic 	 sapiens/heredetary_info/articles/cochran_gregory/2012-04-10_more-thoughts-on-genetic-load/
+Articles 	 sapiens/branches/Aryan/satem/indo-iranian/iranic/articles/
+Articles 	 sapiens/branches/Aryan/satem/indo-iranian/iranic/persia/articles/
+Iranic 	 sapiens/branches/Aryan/satem/indo-iranian/iranic/
+Persia 	 sapiens/branches/Aryan/satem/indo-iranian/iranic/persia/
Strategic Analysis 	 sapiens/branches/Aryan/satem/indo-iranian/iranic/articles/2012-04-08_strategic-analysis/
Strategic Analysis 	 sapiens/branches/Aryan/satem/indo-iranian/iranic/persia/articles/2012-04-08_strategic-analysis/
+Articles 	 sapiens/branches/Aryan/satem/indo-iranian/indo-aryan/jAti-varNa-practice/v1/persons/sage-bloodlines/atriH/kiDAmbi-kulam/articles/
+अत्रिः 	 sapiens/branches/Aryan/satem/indo-iranian/indo-aryan/jAti-varNa-practice/v1/persons/sage-bloodlines/atriH/
+किडाम्बि-कुलम् 	 sapiens/branches/Aryan/satem/indo-iranian/indo-aryan/jAti-varNa-practice/v1/persons/sage-bloodlines/atriH/kiDAmbi-kulam/
Some maxims of ve~NkaTAdhvarin 	 sapiens/branches/Aryan/satem/indo-iranian/indo-aryan/jAti-varNa-practice/v1/persons/sage-bloodlines/atriH/kiDAmbi-kulam/articles/2012-04-06_some-maxims-of-venkatadhvarin/
+Cochran Gregory 	 sapiens/phenes/intelligence/articles/cochran_gregory/
Zones of Thought 	 sapiens/phenes/intelligence/articles/cochran_gregory/2012-03-28_zones-of-thought/
A sobering thought 	 sapiens/phenes/intelligence/articles/cochran_gregory/2012-03-23_a-sobering-thought/
If I were a science 	 sapiens/phenes/intelligence/articles/cochran_gregory/2012-03-20_if-i-were-a-science-fiction-writer/
The Object of Emulation 	 sapiens/phenes/intelligence/articles/cochran_gregory/2012-03-19_the-object-of-emulation/
Enigma 	 military/articles/cochran_gregory/2012-03-15_enigma/
The Only Game in Town 	 sapiens/phenes/intelligence/articles/cochran_gregory/2012-03-12_the-only-game-in-town/
Get Smart 	 sapiens/phenes/intelligence/articles/cochran_gregory/2012-03-09_get-smart/
+Articles 	 general_biology/organism/articles/
+Cochran Gregory 	 general_biology/organism/articles/cochran_gregory/
Spontaneous Generation 	 general_biology/organism/articles/cochran_gregory/2012-03-06_spontaneous-generation/
+Articles 	 sapiens/articles/
+Cochran Gregory 	 sapiens/articles/cochran_gregory/
Your country’s not your 	 sapiens/articles/cochran_gregory/2012-03-03_your-countrys-not-your-blood/
The Biology of Slavery 	 sapiens/articles/cochran_gregory/2012-03-02_the-biology-of-slavery/
Giving Bigotry a Chance 	 sapiens/articles/cochran_gregory/2012-03-01_325/
Typos 	 sapiens/heredetary_info/articles/cochran_gregory/2012-02-27_typos/
Gauge Transformation 	 military/articles/cochran_gregory/2012-02-23_gauge-transformation/
Lowhanging fruit 	 sapiens/phenes/health/disease/articles/cochran_gregory/2012-02-22_low-hanging-fruit/
Lowhanging fruit 	 skills/research/articles/cochran_gregory/2012-02-22_low-hanging-fruit/
+Articles 	 sapiens/phenes/articles/
+Cochran Gregory 	 sapiens/phenes/articles/cochran_gregory/
Lactase Persistence and 	 sapiens/phenes/articles/cochran_gregory/2012-02-21_lactase-persistence-and-understanding-history/
+Cochran Gregory 	 sapiens/branches/proto-asian/sino-tibetan/tibeto-burman/tibet/articles/cochran_gregory/
Islands in the sky 	 sapiens/branches/proto-asian/sino-tibetan/tibeto-burman/tibet/articles/cochran_gregory/2012-02-17_islands-in-the-sky/
+Articles 	 sapiens/phenes/reproduction/Sexual_vs_asexual/Sexual/mating-behavior/articles/
+Cochran Gregory 	 sapiens/phenes/reproduction/Sexual_vs_asexual/Sexual/mating-behavior/articles/cochran_gregory/
+Mating behavior 	 sapiens/phenes/reproduction/Sexual_vs_asexual/Sexual/mating-behavior/
+Reproduction 	 sapiens/phenes/reproduction/
+Sexual 	 sapiens/phenes/reproduction/Sexual_vs_asexual/Sexual/
+Sexual vs asexual 	 sapiens/phenes/reproduction/Sexual_vs_asexual/
Depths of Madness 	 sapiens/phenes/reproduction/Sexual_vs_asexual/Sexual/mating-behavior/articles/cochran_gregory/2012-02-16_depths-of-madness/
Diamond on domestication 	 skills/animal-husbandry/articles/cochran_gregory/2012-02-15_diamond-on-domestication/
Reconstruction 	 sapiens/branches/Trans-eurasian/hunnic/mongol/articles/MT_lekhAH/2012-02-13_reconstruction/
+Articles 	 sapiens/phenes/personality/articles/
+Cochran Gregory 	 sapiens/phenes/personality/articles/cochran_gregory/
+Personality 	 sapiens/phenes/personality/
Hidden Games 	 sapiens/phenes/personality/articles/cochran_gregory/2012-02-07_hiddem-games/
Plotzing 	 sapiens/phenes/intelligence/articles/cochran_gregory/2012-02-05_plotzing/
War in the East 	 military/articles/cochran_gregory/2012-02-02_war-in-the-east/
+Articles 	 sapiens/branches/euro-farmer-hunter-gatherer/articles/
+Cochran Gregory 	 sapiens/branches/euro-farmer-hunter-gatherer/articles/cochran_gregory/
+Euro farmer hunter gatherers 	 sapiens/branches/euro-farmer-hunter-gatherer/
And your little dog, 	 sapiens/branches/euro-farmer-hunter-gatherer/articles/cochran_gregory/2012-01-28_and-your-little-dog-too/
+Articles 	 sapiens/branches/articles/
+Cochran Gregory 	 sapiens/branches/articles/cochran_gregory/
Lewontin’s argument 	 sapiens/branches/articles/cochran_gregory/2012-01-26_lewontins-argument/
The Hyborian Age 	 sapiens/branches/articles/cochran_gregory/2012-01-20_the-hyborian-age/
My friend the witch 	 sapiens/branches/niger-congo/bantu/articles/cochran_gregory/2012-01-15_my-friend-the-witch-doctor/
+Cochran Gregory 	 general_biology/organism/heredetary_info/evolution/articles/cochran_gregory/
Common Disease, Common 	 general_biology/organism/heredetary_info/evolution/articles/cochran_gregory/2012-01-14_common-disease-common-variant/
The epic on stone 	 sapiens/branches/Trans-eurasian/hunnic/turks/articles/MT_lekhAH/2010-03-06_the-epic-on-stone/
The rise and fall of the Uighur Empire 	 sapiens/branches/Trans-eurasian/hunnic/turks/articles/MT_lekhAH/2009-07-09_the-rise-and-fall-of-the-uighur-empire/
The spectrum of synesthesia, metaphors and saMdhya bhASha 	 sapiens/phenes/intelligence/articles/MT_lekhAH/2008-11-23_the-spectrum-of-synesthesia-metaphors-and-samdhya-/
+Articles 	 sapiens/branches/austro-asiatic/mon-khmer/articles/
+Austro Asiatic 	 sapiens/branches/austro-asiatic/
+Mon & Khmer 	 sapiens/branches/austro-asiatic/mon-khmer/
+MT 	 sapiens/branches/austro-asiatic/mon-khmer/articles/MT/
A Kambhoja (Khmer) pAshupata inscription from the reign of king bhava-varman 	 sapiens/branches/austro-asiatic/mon-khmer/articles/MT/2008-08-03_a-kambhoja-khmer-pashupata-inscription-from-the-re/
+Articles 	 sapiens/branches/Aryan/satem/indo-iranian/indo-aryan/jAti-varNa-practice/v1/persons/sage-bloodlines/bhRguH/articles/
+भार्गवाः 	 sapiens/branches/Aryan/satem/indo-iranian/indo-aryan/jAti-varNa-practice/v1/persons/sage-bloodlines/bhRguH/
+मानसतरङ्गिणी-लेखाः 	 sapiens/branches/Aryan/satem/indo-iranian/indo-aryan/jAti-varNa-practice/v1/persons/sage-bloodlines/bhRguH/articles/MT_articles/
